blue,green,red,redge,nir,ndvi,ndre,cire,sipi,mndvi,plot,date
0.02108184641537474,0.05315596648031893,0.036299273271383,0.16159350058727592,0.40612884891046286,0.8110456757198587,0.42220966099004076,-0.49194645174681134,3.2868877368400327,-0.16969125206822233,1,2021-07-20
0.021076383463828178,0.05629455676185885,0.0369002186806977,0.15724434410560165,0.37621026137744706,0.7876093161072629,0.4011143089784575,-0.45709276631682866,3.3063429944812177,-0.04831534313195452,2,2021-07-20
0.021781055551657144,0.05907054836345319,0.038678154299067895,0.1628041031518833,0.38818849000987776,0.783511510024198,0.39863137693217376,-0.4759719449373293,3.2721095597340537,-0.095364584627628,3,2021-07-20
0.020479918183424105,0.06098736079115578,0.03665144094072729,0.16917269145748545,0.41589302532266814,0.8096072334652066,0.41358059319924567,-0.5115462271358278,3.2726187394893054,-0.15083105097794416,4,2021-07-20
0.021297172686368816,0.05862934879067451,0.037365445967755095,0.16078253314487695,0.3928958491642888,0.7985510358120768,0.41272677746613234,-0.478606377601085,3.3875816464983757,-0.10124776498217072,5,2021-07-20
0.02194515329609887,0.061279316591505935,0.03643290908078198,0.16344086910330757,0.4002293098269731,0.8077605952493834,0.414673884972085,-0.48875443577628075,3.360452182065416,-0.24951941233620542,6,2021-07-20
0.020976215895564886,0.06260347538764137,0.03316698187545086,0.1759698932660897,0.4279086226960494,0.8375735169525571,0.41462027863734413,-0.5301998978523753,3.0603598947803814,-0.537894215083963,7,2021-07-20
0.020820446402039026,0.0596832783947518,0.03347267230883418,0.1692592419766643,0.41943610106745843,0.8302574542701224,0.419366393074524,-0.5148507238110036,3.1401341438792767,-0.3193034280912128,8,2021-07-20
0.020521101222071486,0.058551880597814146,0.032851827369373414,0.16679461960918202,0.4183310785112601,0.8334914825966359,0.425292246710257,-0.511124620116628,3.173616034893034,-0.30294254613096283,9,2021-07-20
0.021184062666743015,0.059527718552707706,0.03409332590210946,0.1669940788838779,0.41646792560900225,0.8290410861735796,0.4224323615833422,-0.5076719716250877,3.1717031744897772,-0.35812892932564644,10,2021-07-20
0.020665341854501185,0.051983532832820145,0.03630887290012232,0.14699694394807492,0.36028860113745104,0.7819582874567923,0.41005625339351504,-0.43133891341734026,3.4655220600805436,0.07652749480475293,11,2021-07-20
0.022863273884834598,0.06025028946799139,0.03771215100499788,0.16741884954432495,0.41057333369142063,0.8133904709591854,0.414680408368762,-0.4998867118824188,3.1356637470604736,-0.18526152539969348,12,2021-07-20
0.024181768853400523,0.061438541733849224,0.04705646998818957,0.1632921294250651,0.3503712558912005,0.727003322281321,0.3567379702559615,-0.4303368724856921,3.344065229910413,0.2412537372738888,13,2021-07-20
0.02357276427833484,0.057389553911434056,0.04634504906707617,0.15836903026620142,0.3343388934033026,0.7189932454576542,0.34829890910717426,-0.4078966724442524,3.2326149510576783,0.22402512037307626,14,2021-07-20
0.022516008059423363,0.05564379792659727,0.04242904164443159,0.1626544658273321,0.3609010878122764,0.7562440383072999,0.3706427623942597,-0.442129838194415,3.195098758647827,-0.06513353647374616,15,2021-07-20
