blue,green,red,redge,nir,ndvi,ndre,cire,sipi,mndvi,plot,date
0.03244729766331741,0.06243503227354476,0.07069394830016472,0.13318807181900816,0.2240196633478859,0.5263451385250232,0.2603763730681003,-0.26494408423664156,3.835706825425773,0.06984817107725348,1,2021-08-25
0.03220764338020569,0.06421227059087223,0.0735843250379194,0.13056105249116237,0.212610294646614,0.4872964772386114,0.24163318138061268,-0.24922185991351165,4.146557359180356,0.16351823194747914,2,2021-08-25
0.03148391691294862,0.06400177110442246,0.06896637076313195,0.14659707112215858,0.23890439068556274,0.5390937518175138,0.23991816760601037,-0.2891878548938717,3.288028583797334,0.05401536337597089,3,2021-08-25
0.031672026293210455,0.06808206437681152,0.06547172150793368,0.17511766037306475,0.3086364858836498,0.6280323486770515,0.2732816561717209,-0.3892729170699304,3.0582468257638973,0.008994668948148835,4,2021-08-25
0.033201069924460064,0.06398255082169675,0.07626774085566503,0.12721212211311747,0.19495133274392965,0.45000804381716236,0.21549650457674638,-0.22628982035669573,6.154773244205269,-0.2514779990143995,5,2021-08-25
0.031557785549496564,0.06765107094534219,0.06388104785806546,0.16403560289166622,0.2689752512504198,0.601846568212375,0.2430514635309755,-0.33358893196147205,2.761766397500252,-0.02695606589431654,6,2021-08-25
0.030493058194171054,0.06404962695503728,0.0658574253347727,0.14909127859292215,0.24486509006696464,0.5740527471963573,0.2454515166333581,-0.2956375268182089,3.0224746164669636,0.028018217218541613,7,2021-08-25
0.03252230183482848,0.0638461091297548,0.06648973792853523,0.13752811947402013,0.22439451663803772,0.5383072691211188,0.24208999057344768,-0.2686605801305314,3.219601821963191,0.0010159223077330546,8,2021-08-25
0.02987871621482921,0.05902406542257567,0.06794822120861696,0.12513367249855598,0.20401133644224712,0.5055839237767276,0.24319904988057375,-0.2380668419639172,3.7777926245422804,0.04340790119408071,9,2021-08-25
0.03446312315776787,0.06983648509080428,0.07757790432424905,0.14470334973972354,0.22997565218103058,0.5042939248015672,0.23103438792763073,-0.2756266630314823,3.6151259578613377,0.20626545310864397,10,2021-08-25
0.03317172642863077,0.06795603286517762,0.06613099992457423,0.163276131635819,0.3060204498288857,0.6192177159885468,0.2999994095991741,-0.38280905021346134,3.962347989184876,0.08609201069045615,11,2021-08-25
0.03227812172841976,0.06842014248858765,0.07143897859931454,0.16607767023175238,0.2665646778314989,0.5637742681770541,0.23092027109812197,-0.33095044639717236,3.046115900397074,0.14434190348155587,12,2021-08-25
0.033982874950429585,0.07115492144037248,0.07250453362581115,0.13894411789948563,0.2177166743444352,0.5067603422951903,0.22606226976239513,-0.25689762548609113,3.6141504349850826,-0.19617713065270373,13,2021-08-25
0.02865668564015737,0.06429306158354073,0.05747477359805925,0.15747160215568187,0.25906842153459225,0.6237296717663913,0.24317008841961316,-0.31687751586018,2.5747338345695323,-0.11394084027271846,14,2021-08-25
0.030212900697041037,0.06066010843883974,0.0666622705407,0.13848701012257808,0.21701728223352676,0.5271642887097959,0.2225675226940656,-0.2569894958161358,3.2723094709953986,-0.15619194321949093,15,2021-08-25
0.029675866582132924,0.061583390679118555,0.06095243996236472,0.15008689337395806,0.24656463160375902,0.5848672680744744,0.24165361999237894,-0.30074066709289826,3.014109999318069,0.1313856963489787,16,2021-08-25
