Plot,year,date,severity,new,blue,green,red,redge,nir,ndvi,ndre,cire,sipi,mndvi
24,2021,D1,0.6,2021-07-15,0.02140199394508825,0.05705006788522625,0.036332226086038685,0.13892784751493695,0.32177115087151664,0.7609113421658614,0.3886499680747609,-0.3839649980062323,3.3667519876263445,0.13057384832470578
24,2021,D2,0.425,2021-07-20,0.022872519566219163,0.060361441909068704,0.041353285062716495,0.16914237090530354,0.359619586469412,0.7572023511516401,0.35230698886118994,-0.4455444328121219,3.053277148047795,-0.11194077746531024
24,2021,D3,3.75,2021-08-02,0.023008513911258268,0.057052175187288806,0.03661990229583612,0.17336654330777837,0.3311234701580336,0.7724715345988172,0.3138201328682576,-0.41632222364618793,2.48001909088549,-0.2878019010813144
24,2021,D4,5.4,2021-08-25,0.02919905665002329,0.06398204752453003,0.060718077564362434,0.14544897229223305,0.24162219123291245,0.5913799561307174,0.2485036628517345,-0.288740290829282,2.8435110731518827,7.949468771459959e-4
24,2021,D5,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2021,D0,0,2021-07-07,0.021746831210504525,0.055622588264763545,0.038166462058486256,0.13128351838518468,0.2858235674996442,0.7057869169890643,0.35600484644845953,-0.340487529463734,3.5090406954849653,0.3542278409860235
25,2021,D1,0.475,2021-07-15,0.02201808218710182,0.05953653085371224,0.03894399215542316,0.1374054460115667,0.3171745766878004,0.7461246514773621,0.3899800345964639,-0.37759027909006665,3.5396714229079125,0.03780455320443946
25,2021,D2,2.925,2021-07-20,0.023276782477654,0.05737544264300133,0.04043947830337985,0.16392539987126903,0.3273053530349184,0.7462584507530284,0.32489697343901575,-0.40205615046078935,2.698366033234436,-0.0819634859133568
25,2021,D3,8.95,2021-08-02,0.02476484084217216,0.05523785062987309,0.03972681081220062,0.1718589190704032,0.32960705930477824,0.7534943632484778,0.31393028299352455,-0.414250126826892,2.5312329093979367,-0.2876957587160835
25,2021,D4,18.7,2021-08-25,0.0298266808860108,0.0674233625198636,0.06261795247630153,0.16648325562072225,0.27684813855920803,0.6132203182031504,0.24488467189888943,-0.344700898364214,3.018372830543016,-0.07641450673126157
25,2021,D5,49.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2021,D0,0,2021-07-07,0.02082576270034371,0.05881459899223301,0.03393638963137466,0.14073330155922087,0.31360369809694333,0.7548542620597841,0.3704691078682923,-0.3779853187717943,3.204816628159563,0.14699663326314735
26,2021,D1,0.525,2021-07-15,0.02075848747660457,0.05788807583331966,0.03145918384434295,0.1467950946761847,0.3700974217706036,0.8162132372915976,0.42898316207602005,-0.4459105233642605,3.379967279635422,-0.30427572791313434
26,2021,D2,4.175,2021-07-20,0.020554209973312795,0.05506976421672468,0.03165366644238008,0.16790614762396003,0.3830571335843752,0.8245731494571328,0.3848885538947765,-0.4711470368291159,2.794189097801861,-0.3987374946479828
26,2021,D3,16.6,2021-08-02,0.0215428989193016,0.052427392141079866,0.03053954914861024,0.17655097173702208,0.37196689375023256,0.8277281291275291,0.3569453494042815,-0.46686212807329625,2.552566547153218,-0.6047624725973556
26,2021,D4,21.65,2021-08-25,0.029786968678874235,0.059613986899840495,0.06366181293167483,0.12858598799660595,0.20943266281427997,0.5358823156283833,0.2420457008419116,-0.2445588854146564,3.1964585008622,-0.05027686484837077
26,2021,D5,64.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2021,D0,0,2021-07-07,0.021928492922863595,0.06039846852263318,0.03532052177963195,0.14385158417065058,0.3201218624805988,0.7514753005960731,0.36949754845789307,-0.38674782536850766,3.270867406210051,0.08401903015469363
27,2021,D1,0.3,2021-07-15,0.0201506904274326,0.05689458227578106,0.031349793128568504,0.15153570690384113,0.3765375280545974,0.82119042323298,0.4239588025189558,-0.4561446234394312,3.279713755575293,-0.3881285963798673
27,2021,D2,1.725,2021-07-20,0.020451197126895297,0.05556579780178055,0.03147341189282915,0.17212437824501803,0.39118097523499457,0.8288811702819936,0.3848387910903679,-0.48414013371307,2.782256466208634,-0.47096277463700353
27,2021,D3,6.8,2021-08-02,0.02210420346388509,0.05258661776490317,0.03051191940059269,0.17273356450015023,0.3759094662827283,0.827655945712418,0.36985861655923,-0.46889079689916674,2.588759698895317,-0.9068635436996164
27,2021,D4,11,2021-08-25,0.02802116798755515,0.05635194165310516,0.05964353401177653,0.1242803059419386,0.2039934718330955,0.5432330562922383,0.2473245504218445,-0.2380702563156022,3.406120365226584,0.09902687440270648
27,2021,D5,24.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2021,D0,0,2021-07-07,0.023022455701522577,0.06453866948055224,0.03590782273221549,0.14544129836257494,0.33605376392551994,0.7627825718928636,0.3862154263731657,-0.4060356394880605,3.304020421989923,0.013299412840653448
28,2021,D1,0.775,2021-07-15,0.020263952582476357,0.05835547231663394,0.03137466923939848,0.15733383115400731,0.39315942386744807,0.8284231216281774,0.4268454964206308,-0.47984606501478666,3.2995708129836747,-0.39929338871324727
28,2021,D2,2.275,2021-07-20,0.01936701984630138,0.05359266635054213,0.030411547277230336,0.1670385490405761,0.400392203981518,0.8384306366214397,0.406591786357543,-0.4912186869153604,2.9218889337680976,-0.5005099302350392
28,2021,D3,10.6,2021-08-02,0.023301473622785125,0.0584444095600922,0.03332283771196883,0.1898374244831638,0.4210377266733897,0.834726160185592,0.3800208882449632,-0.5391178100502056,2.697900428478597,-0.8599549280994196
28,2021,D4,13.4,2021-08-25,0.02804430650625604,0.05990397972384055,0.05714082147130139,0.15208405798779973,0.26057308869203044,0.6137754964763166,0.2602728869532135,-0.32008184214868074,3.0966347166947616,0.00942435804784273
28,2021,D5,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2021,D0,0,2021-07-07,0.020605614296978526,0.05634195326441789,0.034357601293849675,0.13488478318618577,0.31390226263485305,0.7577029206624661,0.3915792873687803,-0.37472343492409343,3.590455748455416,0.0978333986770236
29,2021,D1,0.975,2021-07-15,0.019923032639302098,0.05484262361632125,0.03180803719220825,0.15091914749574475,0.3793238445038389,0.8212715389963816,0.4326178544929947,-0.460662340141347,3.4749287280039383,-0.3792228663127037
29,2021,D2,3.975,2021-07-20,0.01892969157756461,0.05400171152925515,0.03181206786912738,0.17147641196897798,0.39804527833684006,0.8328813706512548,0.3948890938326336,-0.49184498710212177,2.861707087694728,-0.43949321704179073
29,2021,D3,13.7,2021-08-02,0.02282902711916216,0.058527106477845245,0.03503825929601661,0.2062768009542892,0.4417818484911618,0.8371609088283364,0.36905588234086417,-0.5825526432660982,2.636947569589531,-0.9818120335931588
29,2021,D4,16,2021-08-25,0.031154300746916896,0.06222985206456024,0.06680598506575515,0.12262424876484963,0.197178578697184,0.5040742573237135,0.2421151758246366,-0.2282730556536045,3.801358763676502,0.0401994087970896
29,2021,D5,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2021,D0,0,2021-07-07,0.02453648454512398,0.05776691647901746,0.041018242398385446,0.1400822139090757,0.3165894626369172,0.7123657412440982,0.372930870186139,-0.3813864689218861,4.120631857282862,0.3183810870469547
30,2021,D1,1.55,2021-07-15,0.02065776395947918,0.05741421608023552,0.03358030676337409,0.14707727486185598,0.3617977081700604,0.7967554698019603,0.4185559439154253,-0.4377451570755126,3.639191190955109,-0.06781447157759757
30,2021,D2,5.45,2021-07-20,0.01908085954359567,0.05353835646411266,0.03287590993278524,0.17100658731720164,0.3968207123556963,0.8205217704300132,0.3920707627731908,-0.4908861371207244,2.928708147723717,-0.196439377415801
30,2021,D3,26.75,2021-08-02,0.022015559195157523,0.05756078131913312,0.03422850003444146,0.18810622636634272,0.4182142446814629,0.8332134554499214,0.3817617895444676,-0.5356858017945892,2.5800013257702195,-0.914774065506036
30,2021,D4,31.05,2021-08-25,0.03017063175139832,0.05987191975819211,0.06688300715327163,0.11471820063808236,0.18089721591521488,0.4625647280362055,0.23121526088937489,-0.2082697638429334,5.616928766814651,0.15350825374234195
30,2021,D5,61.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2021,D0,0,2021-07-07,0.024496994541899533,0.06516874516033476,0.04320010044627137,0.14889430023368425,0.33692486210415096,0.7188490331301811,0.3734587600338916,-0.40996079183457096,3.819633240239658,0.35157163851108686
31,2021,D1,0.2,2021-07-15,0.022202962090150127,0.06168993692790498,0.034965986022581254,0.15416477146400454,0.3697564938200237,0.7967046888245506,0.4086072469542919,-0.4505760427684152,3.3470018659563743,-0.1745530816640402
31,2021,D2,2.25,2021-07-20,0.02038546565283457,0.05592238998160986,0.033926183878553715,0.17813298479129927,0.4067276972255094,0.8204881616779093,0.3854746036394162,-0.5076947256912768,2.8636631250918927,-0.37578076043392605
31,2021,D3,11.55,2021-08-02,0.023898919500263426,0.05898878186002045,0.03347903261287701,0.18478619268920748,0.4078247323660156,0.8310272202689606,0.37997837649603616,-0.5183997379882879,-4.579133942366823,-0.8599796085414328
31,2021,D4,16.9,2021-08-25,0.02969163958928757,0.06141537165927489,0.06461569286946156,0.13335022725617163,0.21738714825993463,0.5265675965658595,0.2410969028465001,-0.2578447605232047,3.270168857792524,0.03554548426629788
31,2021,D5,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2021,D0,0,2021-07-07,0.02375349202158402,0.06403329202949128,0.04276755197142946,0.14629644108284134,0.33703671732718493,0.7210620057835804,0.38040873200980047,-0.4091369781773549,3.8783187190189774,0.33094172130320465
32,2021,D1,0.9,2021-07-15,0.020385707916793363,0.05698300186449182,0.031870452810319486,0.14791123493269287,0.3529447835491886,0.8037040666462092,0.4055700641024669,-0.4264487430333664,3.211974541015481,-0.23866341669541835
32,2021,D2,1.475,2021-07-20,0.02008451499300662,0.05720333033951536,0.03208595993935597,0.17507595797971448,0.4149821826437972,0.8331989405722567,0.4011998284964651,-0.5153835290490845,2.927109638786222,-0.49353541119521016
32,2021,D3,7.925,2021-08-02,0.020837121097053456,0.05540730324205259,0.02953160999862163,0.1768605081961463,0.39414144594240746,0.8413165721534289,0.38250454057866007,-0.4946068874158655,2.7132479552211786,-0.5206771201297551
32,2021,D4,10.95,2021-08-25,0.0324586343642573,0.06580556133409961,0.07369123842784284,0.11797809379072864,0.17934308655800674,0.4283260218588694,0.21429522052810895,-0.20645300584859524,4.220496465042267,0.013350319124777047
32,2021,D5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2021,D0,0,2021-07-07,0.02255618391209689,0.05711344714883634,0.04411843248685968,0.1383896298763591,0.2971490085140001,0.6880898012704968,0.34814462746083086,-0.35585082788805045,3.6681589414200033,0.4072417551874481
33,2021,D1,0.825,2021-07-15,0.01967438839569789,0.0490312668018915,0.029052718372851404,0.1239710851779259,0.2874765966332322,0.7748026791686263,0.3851904841226728,-0.33573058479100776,3.1785079944102,0.02821563246179182
33,2021,D2,4.35,2021-07-20,0.020673446245461698,0.05449944691022228,0.037399984061615904,0.15594584718473267,0.3971302849553277,0.7953697578142437,0.4269298425963623,-0.4804441085045344,3.614807386915588,0.06199957416339245
33,2021,D3,12.9,2021-08-02,0.024583100372272564,0.06176597874492993,0.03476931583983366,0.19765955784597652,0.4174476756901234,0.828002809712202,0.35867992036969515,-0.5405204324448147,2.5801862453159483,-0.5744413976083776
33,2021,D4,25.4,2021-08-25,0.037806395930481976,0.06896098568301366,0.08072512489944755,0.12491452182813444,0.20231596521142137,0.4538598090406878,0.2488863548559308,-0.23525968414263884,4.757995130501521,0.03886983558524345
33,2021,D5,56.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2021,D0,0,2021-07-07,0.02217877559393484,0.05772793419226512,0.04388026069948778,0.13379530827290692,0.2885866865252498,0.6798193630024164,0.34902142291253,-0.3443163822101005,4.37859747896256,0.4463134659156948
34,2021,D1,0.35,2021-07-15,0.021377202845732725,0.05585393627336882,0.035769329828223874,0.13068644755848394,0.3214592090723776,0.7630346375007733,0.415950159305697,-0.3794889552201912,0.8857437044789153,0.04386341487665355
34,2021,D2,1.65,2021-07-20,0.019852134125606616,0.05373436615783844,0.03486695315271314,0.16379847172472028,0.36628291882827246,0.793466931644803,0.3733395766925247,-0.4488987794925049,2.933046040077033,-0.05125696185982205
34,2021,D3,11.35,2021-08-02,0.017180779710253384,0.04930132347649856,0.02856733021260076,0.14862707753228332,0.3652903040858215,0.8334063690421751,0.42214880650442327,-0.4412975739434159,3.378088427168848,-0.6361958419855275
34,2021,D4,14.2,2021-08-25,0.030158033392054973,0.06140500066632243,0.06845816850613293,0.13016985650565863,0.2018115897655443,0.4929596902284403,0.22223297234746947,-0.2362530794809275,3.0589924655168064,-0.07824890596529649
34,2021,D5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,2021,D0,0,2021-07-07,0.02187461484458649,0.0561740839339924,0.042874717699644446,0.1365349918512479,0.2917336201846757,0.6953013025750472,0.3481033281749162,-0.34865569648834194,3.563385187729207,0.3786825646742485
35,2021,D1,0.825,2021-07-15,0.01963094329953892,0.04868798162062401,0.03043498674743878,0.131266485887497,0.31070010123683867,0.7820181836070957,0.3978928845427551,-0.3678764320946838,3.2910614907955,0.027410644042960768
35,2021,D2,1.875,2021-07-20,0.02132428526760632,0.05593877408949088,0.03814747711225706,0.15592948956102284,0.38948385357113735,0.7920895425161442,0.42042944293733375,-0.47092220361048487,3.584077503764939,0.04675895027730639
35,2021,D3,7.1,2021-08-02,0.027484648464431397,0.06946836777316884,0.043632579071301296,0.23181812515381384,0.4706403956950914,0.8123663438853422,0.3418064087514944,-0.6463958648434615,2.629995401238408,-0.5624987734705067
35,2021,D4,16.45,2021-08-25,0.03273967382174112,0.06385213777437447,0.07184862168257354,0.122043048982785,0.20692847668930703,0.4991206886192157,0.26469524192280364,-0.2391389629948341,4.45680494253019,0.05124495212118432
35,2021,D5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,2021,D0,0,2021-07-07,0.022960740097045493,0.05817811413041813,0.04563810998155348,0.1391187107932214,0.2921267592646253,0.6801860524302461,0.3393279896547531,-0.3494957509760029,3.6454561756175,0.44505296477646367
36,2021,D1,2.6,2021-07-15,0.02113099837241825,0.05204240748331483,0.03232802998746479,0.1335987709928392,0.3020882617364438,0.7639989962367874,0.3756051462687672,-0.35812775182701656,3.182901292435397,0.150216009510792
36,2021,D2,4.9,2021-07-20,0.02137609440956277,0.05544645798865101,0.03941156298663728,0.15355040367738534,0.37456658871361753,0.7752996388379756,0.409456362715219,-0.4519072089299627,3.5994402254195674,0.12951381626200018
36,2021,D3,21.65,2021-08-02,0.02747831181583677,0.07332335463543302,0.04389518257606215,0.22640006063180243,0.4458780840702042,0.7968273081587952,0.3272567130205246,-0.6087992159592788,2.5162694935262597,-0.3103782429989433
36,2021,D4,49.1,2021-08-25,0.03340376651397682,0.06654732201775167,0.07474162104123296,0.1302465917746575,0.21491860694629047,0.4934244108194941,0.2531492317675372,-0.2518145709652332,4.294271515248894,0.04580862110362603
36,2021,D5,81.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,2021,D0,0,2021-07-07,0.02267559416058797,0.05957335322757795,0.04213827585086664,0.14203907194019974,0.30820786158907465,0.7142905034908165,0.3568939534662546,-0.371173974914721,3.527677407771296,0.30651449446803614
37,2021,D1,0.575,2021-07-15,0.02048588398591136,0.05105246681267657,0.03119703677985116,0.14115131799500144,0.3349992921576961,0.791895910413381,0.3975757108530292,-0.40162349222446986,3.254242085832028,-0.0794766912251848
37,2021,D2,2.75,2021-07-20,0.021732530962083052,0.05606451632982359,0.03581072883603156,0.16000262892166367,0.398239907142621,0.8091809093620173,0.4198103551960497,-0.4832396709083391,3.323775801166854,-0.16733123806946668
37,2021,D3,17.1,2021-08-02,0.0252191169901756,0.06154771835910466,0.03600436105132376,0.2019780544745,0.42879342155074257,0.8282890984293457,0.3619902792880908,-0.5613192414060972,2.6299761693256385,-0.64989803359413445
37,2021,D4,22.3,2021-08-25,0.03576925227844419,0.07247604552175181,0.07037802876017708,0.17312855998624144,0.3140636579732975,0.6212679741201304,0.2859255658044552,-0.3950170663612733,3.410083764748463,0.11184626092258328
37,2021,D5,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2021,D0,0,2021-07-07,0.023606691319765703,0.0599942454517881,0.04294853406251862,0.14332182513128955,0.3103642276289111,0.7052194054808997,0.352835465427162,-0.3742929027059799,3.591207199997964,0.22357257777120024
38,2021,D1,0.95,2021-07-15,0.02243173724944052,0.05674670031465556,0.03130302151432367,0.14615491649108817,0.36745052511727927,0.8055775251097537,0.4201541823345965,-0.44266216259457614,3.3495199013898955,-0.2078983832777519
38,2021,D2,1.1,2021-07-20,0.01983959844719843,0.05239146759371982,0.03299101984358602,0.15565167983601016,0.3980271184929658,0.8196373723811872,0.429525645740773,-0.47996062305213344,3.3668422098010646,-0.29137129936881057
38,2021,D3,6.7,2021-08-02,0.024348670019040897,0.06283112975032572,0.03451642034472996,0.20812858634588255,0.4614012864727572,0.8472470313896446,0.3825518023435516,-0.6076666121414319,2.6135721332655333,-0.8562301124216426
38,2021,D4,11.6,2021-08-25,0.0297504818250553,0.05792985094878423,0.06628184348536278,0.13421738453470355,0.23452085770151151,0.5560935586912775,0.2760420581094516,-0.27888341108744885,4.003034424239004,0.0697294938624234
38,2021,D5,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2021,D0,0,2021-07-07,0.02364231163148504,0.06191251362100773,0.04298428898832265,0.14831991812833398,0.3220374675280249,0.71636649982175,0.35602438837682937,-0.3906997466647114,3.4830711583379235,0.2117349833563032
39,2021,D1,1.725,2021-07-15,0.021870138157787607,0.05383426522249851,0.03043377918069885,0.14019858218935244,0.3415687108112572,0.797796964798861,0.40831095034908726,-0.4079300490641956,3.292309096560561,-0.1346557992453047
39,2021,D2,5.75,2021-07-20,0.019588863015763822,0.05078258716339354,0.03284344355764567,0.15299046470510094,0.3931336742374569,0.8197848959891266,0.4326471163826813,-0.4717806328318247,3.4102617469119187,-0.2423790190993261
39,2021,D3,19.8,2021-08-02,0.025300215023154216,0.05947328491566706,0.03604092532362353,0.20657953393618372,0.4364578350326007,0.8318661672840966,0.3616866824065555,-0.5743061431211606,2.5783365661932347,-0.7183310743569694
39,2021,D4,28.35,2021-08-25,0.03765677464935109,0.07335121445628418,0.08514251922412364,0.13331633020221392,0.2088120045623528,0.4441819080653444,0.23136775451602412,-0.24550348630843785,4.258681732900588,0.14435250045432918
39,2021,D5,71.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2021,D0,0,2021-07-07,0.02427710131438739,0.0613937355747169,0.04394926980728592,0.1444968389196187,0.308585061647948,0.698530424524915,0.3476681184205942,-0.3740427335042044,3.568324782433337,0.2623829016556792
40,2021,D1,4.925,2021-07-15,0.02188458579150438,0.054441947510991975,0.02963869988947193,0.13653803275588422,0.33856066238717814,0.8036543198689972,0.4163733368677732,-0.4025057019832891,3.4355864642258416,-0.2510148625332184
40,2021,D2,2.925,2021-07-20,0.021439528873706103,0.05433168981087567,0.03362620049911161,0.15594278535131204,0.40892185993654295,0.824276251931495,0.441315146950147,-0.49194455758152605,3.511021641483475,-0.4109303033191531
40,2021,D3,9.35,2021-08-02,0.02323038448710812,0.06380880250549167,0.03683221077255617,0.21066913298379572,0.4795214136515263,0.842205895850148,0.3925382045763132,-0.6343673391581487,2.8307034237597715,-0.7612609133125466
40,2021,D4,13.05,2021-08-25,0.03487980529082358,0.06780984731846951,0.07374641714366528,0.14840528058255414,0.2625147243059334,0.5622498498943321,0.27991919939023224,-0.3179484260568324,3.882849375114591,0.11609574190758255
40,2021,D5,47.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2022,D0,0,2021-07-07,0.0234365684798309,0.05959131934321837,0.04362132681108275,0.1444027335288083,0.31312519093400226,0.6988392422804621,0.35153433476274926,-0.3789602649992375,3.641733403363036,0.3357828096650125
1,2022,D1,0,2021-07-15,0.020529557130589637,0.05020432239648498,0.029733882235353965,0.1338568884870543,0.31857845701442133,0.7882094004868867,0.3981184883231217,-0.3774775682996816,3.2284252482058857,0.0205864547810572
1,2022,D2,0.075,2021-07-20,0.02108184641537474,0.05315596648031893,0.036299273271383,0.16159350058727592,0.40612884891046286,0.8110456757198587,0.4222096609900408,-0.49194645174681134,3.2868877368400327,-0.16969125206822233
1,2022,D3,2.3,2021-08-02,0.024569603122638943,0.05829370257082023,0.03337979694814685,0.20354885105383852,0.4674466998187812,0.8522271756333112,0.3940105886835799,-0.6086617825761108,2.7323015710316634,-0.932964439808086
1,2022,D4,3.9,2021-08-25,0.03244729766331741,0.06243503227354476,0.07069394830016472,0.13318807181900816,0.2240196633478859,0.5263451385250232,0.2603763730681003,-0.2649440842366416,3.835706825425773,0.06984817107725348
1,2022,D5,11.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2022,D0,0,2021-07-07,0.02282100276455048,0.05970168223545373,0.04427105209949365,0.14320501179447245,0.3003495828697592,0.6909050822159737,0.3404127109786782,-0.3623515335898664,3.5501252024941965,0.3831091051871136
2,2022,D1,0,2021-07-15,0.0185980025249059,0.05052206172352945,0.031058537106114063,0.1318898438503682,0.3058316683864208,0.7805915966215947,0.392277384961947,-0.3619396832996048,3.2776904986501565,0.025017020054392523
2,2022,D2,0.4,2021-07-20,0.021076383463828174,0.05629455676185885,0.0369002186806977,0.15724434410560165,0.3762102613774471,0.7876093161072629,0.4011143089784575,-0.4570927663168287,3.3063429944812177,-0.04831534313195452
2,2022,D3,10.9,2021-08-02,0.02227491755425196,0.05626305679157328,0.0340262002700782,0.1924762161953488,0.40873794040009737,0.8252356308426618,0.3618694266327746,-0.5293004648667357,2.6311856430796454,-0.470213443763197
2,2022,D4,27,2021-08-25,0.03220764338020569,0.06421227059087223,0.0735843250379194,0.13056105249116237,0.212610294646614,0.4872964772386114,0.24163318138061268,-0.24922185991351165,4.146557359180356,0.16351823194747914
2,2022,D5,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2022,D0,0,2021-07-07,0.022290884497116335,0.06034372008259564,0.0429655311576603,0.1441267411796176,0.3037592133302132,0.6985894123755295,0.34248548402255385,-0.36741735904804346,3.484419571767532,0.3004619363181852
3,2022,D1,0,2021-07-15,0.01981701956340857,0.053488235731252096,0.032882781380142376,0.13223806014798126,0.30222704140191065,0.7638126646792291,0.3819166906099489,-0.3575166059812362,3.2530420912270936,0.0061431868503030425
3,2022,D2,1,2021-07-20,0.021781055551657144,0.05907054836345319,0.038678154299067895,0.1628041031518833,0.38818849000987776,0.783511510024198,0.39863137693217376,-0.4759719449373293,3.2721095597340537,-0.095364584627628
3,2022,D3,11.85,2021-08-02,0.025233032694441323,0.06403574764388423,0.03893872349251986,0.1969020846054055,0.411020978722963,0.806132133142325,0.3530706780473398,-0.5336928283623766,2.6533929266308465,-0.4919324210552405
3,2022,D4,30.4,2021-08-25,0.03148391691294862,0.06400177110442246,0.06896637076313195,0.14659707112215858,0.23890439068556277,0.5390937518175138,0.2399181676060104,-0.2891878548938717,3.288028583797334,0.05401536337597089
3,2022,D5,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2022,D0,0,2021-07-07,0.02211413375895872,0.06289556360788091,0.04265935745590247,0.14935794380194858,0.31750875595711164,0.7124581893056434,0.3477512342917868,-0.386596256054533,3.431202844552356,0.3637140070775556
4,2022,D1,0,2021-07-15,0.02000617021608024,0.05614472348447336,0.03134367934220999,0.14027445336360944,0.3260599527613008,0.7887920983830006,0.3904000319306242,-0.3893296794374437,3.150625201972528,-0.06867047558245173
4,2022,D2,2.85,2021-07-20,0.020479918183424105,0.06098736079115578,0.03665144094072729,0.16917269145748545,0.41589302532266814,0.8096072334652066,0.41358059319924567,-0.5115462271358278,3.2726187394893054,-0.15083105097794416
4,2022,D3,26.65,2021-08-02,0.024315068705130543,0.06981933317801295,0.03149349050157271,0.2080659680930836,0.44001681390843167,0.8538961758995153,0.36086090866265286,-0.5770462460179145,2.4966730548010485,-0.9219435727439385
4,2022,D4,37.6,2021-08-25,0.031672026293210455,0.06808206437681152,0.06547172150793368,0.17511766037306475,0.3086364858836498,0.6280323486770515,0.2732816561717209,-0.3892729170699304,3.0582468257638973,0.008994668948148835
4,2022,D5,59.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2022,D0,0,2021-07-07,0.023114898376451427,0.05985613940561285,0.046189467898410594,0.1392655068533049,0.2849417228789928,0.676337862295246,0.33149236058823833,-0.34082825070565365,3.558089238032073,0.4442368504298097
5,2022,D1,0.25,2021-07-15,0.02095564383336017,0.05658478660581918,0.03321927592720423,0.1439912812700113,0.3291101776386155,0.7828250390262462,0.38357184154735696,-0.3944119193899481,3.104735395985237,-0.04508038765715764
5,2022,D2,1.425,2021-07-20,0.021297172686368816,0.05862934879067451,0.037365445967755095,0.16078253314487695,0.3928958491642888,0.7985510358120768,0.41272677746613234,-0.478606377601085,3.387581646498376,-0.10124776498217072
5,2022,D3,9.6,2021-08-02,0.027216983141691804,0.06959043221094124,0.040737383995505576,0.2240817109266778,0.4563009479846147,0.8229697460752582,0.34632801951259845,-0.6192122694522488,2.5574666473180487,-0.873486558196919
5,2022,D4,27.15,2021-08-25,0.033201069924460064,0.06398255082169675,0.07626774085566503,0.12721212211311747,0.19495133274392965,0.4500080438171624,0.2154965045767464,-0.22628982035669573,6.154773244205269,-0.2514779990143995
5,2022,D5,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2022,D0,0,2021-07-07,0.022375835231898577,0.0611799203479312,0.041500244233228845,0.14629043572197958,0.31178259024346,0.7198423733609683,0.35042468034114904,-0.37684599288070697,3.376905239963549,0.2486349702928526
6,2022,D1,0.078947368,2021-07-15,0.022372605020327608,0.05968789572593058,0.033533452133571826,0.1488490543343551,0.34708701681443643,0.7903655520935832,0.3917954999843402,-0.4183129781440607,3.129151829454317,-0.13984438347347486
6,2022,D2,0.35,2021-07-20,0.02194515329609887,0.061279316591505935,0.03643290908078198,0.16344086910330757,0.4002293098269731,0.8077605952493834,0.414673884972085,-0.4887544357762808,3.360452182065416,-0.24951941233620545
6,2022,D3,8.5,2021-08-02,0.02798404756064866,0.07293050813461209,0.04063068605605504,0.2243523585293668,0.4512954712789296,0.8183377655617647,0.3413659361407415,-0.6129088377581634,2.491179147027802,-0.4580022807514797
6,2022,D4,16.5,2021-08-25,0.031557785549496564,0.06765107094534219,0.06388104785806546,0.16403560289166622,0.2689752512504198,0.601846568212375,0.2430514635309755,-0.33358893196147205,2.761766397500252,-0.02695606589431654
6,2022,D5,22.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2022,D0,0,2021-07-07,0.020861325829098543,0.058709568516481854,0.03996187177342611,0.14128532011104702,0.3017970074940487,0.7235433325638898,0.3521370046483111,-0.36185395601132647,3.4070518224766726,0.301009615366666
7,2022,D1,0.05,2021-07-15,0.021009176262281447,0.05998821938861354,0.03180204366095271,0.15602998873964022,0.36433334229322,0.8096700276919122,0.3941080392409186,-0.4437158418425494,3.035818626885528,-0.3200177751092811
7,2022,D2,0.525,2021-07-20,0.02097621589556489,0.06260347538764137,0.03316698187545086,0.1759698932660897,0.4279086226960494,0.8375735169525571,0.4146202786373441,-0.5301998978523753,3.0603598947803814,-0.537894215083963
7,2022,D3,9.5,2021-08-02,0.023623521010808494,0.06819463323322883,0.033884987577272395,0.22254831494941543,0.45849495451459976,0.8516508686077952,0.35366123540465755,-0.6176536981547427,2.46046900437455,-0.8471248175575983
